date,merchant_name,cashback,category,id
2022-01-05,more.tv,3753.33,Сервис,1398
2022-01-06,more.tv,3807.25,Сервис,1398
2022-01-07,more.tv,3557.97,Сервис,1398
2022-01-08,more.tv,2939.73,Сервис,1398
2022-01-09,more.tv,3780.11,Сервис,1398
2022-01-10,more.tv,4003.94,Сервис,1398
2022-01-11,more.tv,4748.16,Сервис,1398
2022-01-12,more.tv,3275.89,Сервис,1398
2022-01-13,more.tv,2618.63,Сервис,1398
2022-01-14,more.tv,1945.13,Сервис,1398
2022-01-15,more.tv,3498.23,Сервис,1398
2022-01-16,more.tv,2996.27,Сервис,1398
2022-01-17,more.tv,3612.28,Сервис,1398
2022-01-18,more.tv,4004.51,Сервис,1398
2022-01-19,more.tv,3848.65,Сервис,1398
2022-01-20,more.tv,4228.88,Сервис,1398
2022-01-21,more.tv,4255.66,Сервис,1398
2022-01-22,more.tv,4646.72,Сервис,1398
2022-01-23,more.tv,6246.42,Сервис,1398
2022-02-25,more.tv,4363.62,Сервис,1399
2022-02-26,more.tv,6034.29,Сервис,1399
2022-02-27,more.tv,5912.09,Сервис,1399
2022-02-28,more.tv,5609.23,Сервис,1399
2022-03-01,more.tv,4848.34,,1399
2022-03-02,more.tv,5287.65,,1399
2022-03-03,more.tv,6509.21,,1399
2022-03-04,more.tv,5077.26,,1399
2022-03-05,more.tv,6681.13,,1399
2022-03-06,more.tv,5622.76,,1399
2022-03-07,more.tv,5888.81,,1399
2022-03-08,more.tv,5689.6,,1399
2022-03-09,more.tv,4942.92,,1399
2022-03-10,more.tv,6300.3,,1399
2022-03-11,more.tv,5577.16,,1399
2022-03-12,more.tv,5233.04,,1399
2022-03-13,more.tv,7148.32,,1399
2022-03-14,more.tv,7507.17,,1399
2022-03-15,more.tv,6430.01,,1399
2022-03-16,more.tv,6968.8,,1399
2022-03-17,more.tv,7472.98,,1399
2022-03-18,more.tv,7507.48,,1399
2022-03-19,more.tv,8540.83,,1399
2022-03-20,more.tv,7955.63,,1399
2022-03-21,more.tv,6345.48,,1399
2022-03-22,more.tv,7334.1,,1399
2022-03-23,more.tv,5664.33,,1399
2022-03-24,more.tv,8218.1,,1399
2022-03-25,more.tv,8355.57,,1399
2022-03-26,more.tv,9320.3,,1399
2022-03-27,more.tv,7270.48,,1399
2022-03-28,more.tv,8384.15,,1399
2022-03-29,more.tv,8161.73,,1399
2022-03-30,more.tv,7078.8,,1399
2022-03-31,more.tv,8264.74,,1399
2022-10-05,more.tv,2158.2,,1400
2022-10-06,more.tv,1814.81,,1400
2022-10-07,more.tv,1667.72,,1400
2022-10-08,more.tv,1863.66,,1400
2022-10-09,more.tv,2353.99,,1400
2022-10-10,more.tv,1863.73,,1400
2022-10-11,more.tv,2648.74,,1400
2022-10-12,more.tv,1275.21,,1400
2022-10-13,more.tv,1863.87,,1400
2022-10-14,more.tv,1520.34,,1400
2022-10-15,more.tv,1667.65,,1400
2022-10-16,more.tv,2452.59,,1400
2022-12-07,more.tv,1518.16,,1401
2022-12-08,more.tv,2247.95,,1401
2022-12-09,more.tv,1576.07,,1401
2022-12-10,more.tv,4525.0,,1401
2022-12-11,more.tv,3181.64,,1401
2022-12-12,more.tv,4933.59,,1401
2022-12-13,more.tv,3911.52,,1401
2022-12-14,more.tv,18594.71,,1401
2022-12-15,more.tv,30283.89,,1401
2022-12-16,more.tv,23457.11,,1401
2022-12-17,more.tv,18962.48,,1401
2022-12-18,more.tv,22191.09,,1401
2022-12-19,more.tv,19615.04,,1401
2022-12-20,more.tv,24929.84,,1401
2022-12-21,more.tv,19739.18,,1401
2022-12-22,more.tv,14630.82,,1401
2022-12-23,more.tv,13037.64,,1401
2022-12-24,more.tv,13036.68,,1401
2022-12-25,more.tv,11850.64,,1401
2022-07-11,СЛЕТАТЬ.РУ,110.99,,1402
2022-07-12,СЛЕТАТЬ.РУ,1600.22,,1402
2022-07-13,СЛЕТАТЬ.РУ,1989.86,,1402
2022-07-14,СЛЕТАТЬ.РУ,1405.37,,1402
2022-07-15,СЛЕТАТЬ.РУ,1363.01,,1402
2022-07-16,СЛЕТАТЬ.РУ,147.2,,1402
2022-07-17,СЛЕТАТЬ.РУ,172.3,,1402
2022-07-18,СЛЕТАТЬ.РУ,626.16,,1402
2022-07-19,СЛЕТАТЬ.РУ,901.5,,1402
2022-07-20,СЛЕТАТЬ.РУ,1198.4,,1402
2022-07-21,СЛЕТАТЬ.РУ,1552.44,,1402
2022-07-22,СЛЕТАТЬ.РУ,677.78,,1402
2022-07-23,СЛЕТАТЬ.РУ,450.41,,1402
2022-07-25,СЛЕТАТЬ.РУ,422.47,,1403
2022-07-26,СЛЕТАТЬ.РУ,3169.35,,1403
2022-07-27,СЛЕТАТЬ.РУ,2515.21,,1403
2022-07-28,СЛЕТАТЬ.РУ,1237.17,,1403
2022-07-29,СЛЕТАТЬ.РУ,1196.33,,1403
2022-07-30,СЛЕТАТЬ.РУ,693.92,,1403
2022-07-31,СЛЕТАТЬ.РУ,587.91,,1403
2022-08-01,СЛЕТАТЬ.РУ,1519.64,,1403
2022-08-02,СЛЕТАТЬ.РУ,629.64,,1403
2022-08-03,СЛЕТАТЬ.РУ,1129.84,,1403
2022-08-04,СЛЕТАТЬ.РУ,2442.34,,1403
2022-08-05,СЛЕТАТЬ.РУ,1464.79,,1403
2022-08-06,СЛЕТАТЬ.РУ,187.96,,1403
2022-08-07,СЛЕТАТЬ.РУ,646.24,,1403
2022-08-09,СЛЕТАТЬ.РУ,1200.77,,1404
2022-08-10,СЛЕТАТЬ.РУ,420.33,,1404
2022-08-11,СЛЕТАТЬ.РУ,435.96,,1404
2022-08-12,СЛЕТАТЬ.РУ,1469.32,,1404
2022-08-13,СЛЕТАТЬ.РУ,1041.3,,1404
2022-08-14,СЛЕТАТЬ.РУ,1152.16,,1404
2022-08-15,СЛЕТАТЬ.РУ,1111.46,,1404
2022-08-16,СЛЕТАТЬ.РУ,2714.25,,1404
2022-08-17,СЛЕТАТЬ.РУ,1534.44,,1404
2022-08-18,СЛЕТАТЬ.РУ,766.88,,1404
2022-08-19,СЛЕТАТЬ.РУ,23.34,,1404
2022-08-20,СЛЕТАТЬ.РУ,779.3,,1404
2022-08-21,СЛЕТАТЬ.РУ,1148.75,,1404
2022-08-22,СЛЕТАТЬ.РУ,3145.18,,1404
2022-08-23,СЛЕТАТЬ.РУ,539.89,,1404
2022-08-24,СЛЕТАТЬ.РУ,38.89,,1404
2022-08-25,СЛЕТАТЬ.РУ,2366.44,,1404
2022-08-26,СЛЕТАТЬ.РУ,955.65,,1404
2022-08-27,СЛЕТАТЬ.РУ,1241.62,,1404
2022-08-28,СЛЕТАТЬ.РУ,669.48,,1404
2022-08-29,СЛЕТАТЬ.РУ,1502.49,,1404
2022-08-30,СЛЕТАТЬ.РУ,145.8,,1404
2022-08-31,СЛЕТАТЬ.РУ,689.89,,1404
2023-01-04,интернет-магазин GLOBUS,1509.47,,1405
2023-01-05,интернет-магазин GLOBUS,1667.97,,1405
2023-01-06,интернет-магазин GLOBUS,2080.71,,1405
2023-01-07,интернет-магазин GLOBUS,2106.3,,1405
2023-01-08,интернет-магазин GLOBUS,1753.74,,1405
2023-01-09,интернет-магазин GLOBUS,2036.85,,1405
2023-01-10,интернет-магазин GLOBUS,1521.43,,1405
2023-01-11,интернет-магазин GLOBUS,1627.5,,1405
2023-01-12,интернет-магазин GLOBUS,2201.66,,1405
2023-01-13,интернет-магазин GLOBUS,2456.95,,1405
2023-01-14,интернет-магазин GLOBUS,2833.67,,1405
2023-01-15,интернет-магазин GLOBUS,3514.45,,1405
2023-01-16,интернет-магазин GLOBUS,2753.6,,1405
2023-01-17,интернет-магазин GLOBUS,3316.92,,1405
2023-01-18,интернет-магазин GLOBUS,2990.16,,1405
2023-01-19,интернет-магазин GLOBUS,3105.26,,1405
2023-01-20,интернет-магазин GLOBUS,2411.65,,1405
2023-01-21,интернет-магазин GLOBUS,3822.13,,1405
2023-01-22,интернет-магазин GLOBUS,3733.05,,1405
2023-01-23,интернет-магазин GLOBUS,2246.81,,1405
2023-01-24,интернет-магазин GLOBUS,1975.32,,1405
2023-01-25,интернет-магазин GLOBUS,2638.01,,1405
2023-01-26,интернет-магазин GLOBUS,2316.55,,1405
2023-01-27,интернет-магазин GLOBUS,2336.52,,1405
2023-01-28,интернет-магазин GLOBUS,3671.6,,1405
2023-01-29,интернет-магазин GLOBUS,3112.49,,1405
2023-01-30,интернет-магазин GLOBUS,2316.4,,1405
2023-01-31,интернет-магазин GLOBUS,1779.43,,1405
2022-01-01,Сеть аптек «Моя аптека»,213.93,Покупки,1406
2022-01-02,Сеть аптек «Моя аптека»,214.46,Покупки,1406
2022-01-03,Сеть аптек «Моя аптека»,203.29,Покупки,1406
2022-01-04,Сеть аптек «Моя аптека»,232.33,Покупки,1406
2022-01-05,Сеть аптек «Моя аптека»,227.86,Покупки,1406
2022-01-06,Сеть аптек «Моя аптека»,278.68,Покупки,1406
2022-01-07,Сеть аптек «Моя аптека»,176.72,Покупки,1406
2022-01-08,Сеть аптек «Моя аптека»,232.69,Покупки,1406
2022-01-09,Сеть аптек «Моя аптека»,200.63,Покупки,1406
2022-01-10,Сеть аптек «Моя аптека»,341.89,Покупки,1406
2022-01-11,Сеть аптек «Моя аптека»,257.02,Покупки,1406
2022-01-12,Сеть аптек «Моя аптека»,245.43,Покупки,1406
2022-01-13,Сеть аптек «Моя аптека»,222.72,Покупки,1406
2022-01-14,Сеть аптек «Моя аптека»,217.94,Покупки,1406
2022-01-15,Сеть аптек «Моя аптека»,202.4,Покупки,1406
2022-01-16,Сеть аптек «Моя аптека»,194.28,Покупки,1406
2022-01-17,Сеть аптек «Моя аптека»,164.16,Покупки,1406
2022-01-18,Сеть аптек «Моя аптека»,279.52,Покупки,1406
2022-01-19,Сеть аптек «Моя аптека»,251.47,Покупки,1406
2022-01-20,Сеть аптек «Моя аптека»,258.06,Покупки,1406
2022-01-21,Сеть аптек «Моя аптека»,281.1,Покупки,1406
2022-01-22,Сеть аптек «Моя аптека»,268.59,Покупки,1406
2022-01-23,Сеть аптек «Моя аптека»,242.8,Покупки,1406
2022-01-24,Сеть аптек «Моя аптека»,303.96,Покупки,1406
2022-01-25,Сеть аптек «Моя аптека»,507.72,Покупки,1406
2022-01-26,Сеть аптек «Моя аптека»,432.14,Покупки,1406
2022-01-27,Сеть аптек «Моя аптека»,343.54,Покупки,1406
2022-01-28,Сеть аптек «Моя аптека»,281.93,Покупки,1406
2022-01-29,Сеть аптек «Моя аптека»,314.91,Покупки,1406
2022-01-30,Сеть аптек «Моя аптека»,313.65,Покупки,1406
2022-01-31,Сеть аптек «Моя аптека»,477.59,Покупки,1406
2022-01-11,Giox,104.5,Покупки,1407
2022-01-12,Giox,115.56,Покупки,1407
2022-01-14,Giox,167.38,Покупки,1408
2022-01-17,Giox,326.88,Покупки,1409
2022-01-18,Giox,170.88,Покупки,1409
2022-01-20,Giox,84.31,Покупки,1410
2022-01-22,Giox,124.94,Покупки,1411
2022-01-25,Giox,1886.88,Покупки,1412
2022-01-27,Giox,62.44,Покупки,1413
2022-02-04,Giox,120.56,Покупки,1414
2022-02-06,Giox,117.44,Покупки,1415
2022-02-07,Giox,1981.19,Покупки,1415
2022-02-09,Giox,68.06,Покупки,1416
2022-02-10,Giox,63.63,Покупки,1416
2022-03-24,Ростелеком,39.06,,1417
2022-03-27,Ростелеком,39.06,,1418
2022-04-01,Ростелеком,39.06,,1419
2022-02-16,Сиблабсервис,65.88,Сервис,1420
2022-02-17,Сиблабсервис,44.03,Сервис,1420
2022-02-18,Сиблабсервис,31.96,Сервис,1420
2022-02-19,Сиблабсервис,83.62,Сервис,1420
2022-02-21,Сиблабсервис,100.75,Сервис,1421
2022-02-22,Сиблабсервис,90.85,Сервис,1421
2022-02-24,Сиблабсервис,10.92,Сервис,1422
2022-02-25,Сиблабсервис,7.92,Сервис,1422
2022-02-26,Сиблабсервис,65.13,Сервис,1422
2022-02-28,Сиблабсервис,24.56,Сервис,1423
2022-03-01,Сиблабсервис,68.68,,1423
2022-03-02,Сиблабсервис,20.77,,1423
2022-03-03,Сиблабсервис,90.5,,1423
2022-03-04,Сиблабсервис,28.17,,1423
2022-03-05,Сиблабсервис,21.61,,1423
2022-03-09,Сиблабсервис,30.19,,1424
2022-03-10,Сиблабсервис,18.8,,1424
2022-03-11,Сиблабсервис,27.08,,1424
2022-03-12,Сиблабсервис,31.78,,1424
2022-03-14,Сиблабсервис,41.22,,1425
2022-03-15,Сиблабсервис,40.17,,1425
2022-03-16,Сиблабсервис,32.93,,1425
2022-03-17,Сиблабсервис,38.12,,1425
2022-03-18,Сиблабсервис,3.94,,1425
2022-03-19,Сиблабсервис,44.72,,1425
2022-03-21,Сиблабсервис,47.39,,1426
2022-03-22,Сиблабсервис,43.86,,1426
2022-03-23,Сиблабсервис,24.94,,1426
2022-03-24,Сиблабсервис,29.44,,1426
2022-03-25,Сиблабсервис,63.71,,1426
2022-03-26,Сиблабсервис,81.96,,1426
2022-03-28,Сиблабсервис,20.55,,1427
2022-03-29,Сиблабсервис,92.83,,1427
2022-03-30,Сиблабсервис,48.69,,1427
2022-03-31,Сиблабсервис,100.65,,1427
2022-04-01,Сиблабсервис,64.46,,1427
2022-04-02,Сиблабсервис,31.13,,1427
2022-04-04,Сиблабсервис,56.09,,1428
2022-04-05,Сиблабсервис,19.57,,1428
2022-04-06,Сиблабсервис,19.17,,1428
2022-04-07,Сиблабсервис,33.94,,1428
2022-04-08,Сиблабсервис,57.87,,1428
2022-04-09,Сиблабсервис,18.33,,1428
2022-04-11,Сиблабсервис,4.38,,1429
2022-04-12,Сиблабсервис,123.22,,1429
2022-04-13,Сиблабсервис,37.3,,1429
2022-04-14,Сиблабсервис,35.26,,1429
2022-04-15,Сиблабсервис,45.13,,1429
2022-04-16,Сиблабсервис,32.95,,1429
2022-04-18,Сиблабсервис,20.77,,1430
2022-04-19,Сиблабсервис,70.61,,1430
2022-04-20,Сиблабсервис,45.05,,1430
2022-04-21,Сиблабсервис,33.19,,1430
2022-04-22,Сиблабсервис,35.11,,1430
2022-04-23,Сиблабсервис,17.04,,1430
2022-04-25,Сиблабсервис,42.56,,1431
2022-04-26,Сиблабсервис,27.26,,1431
2022-04-27,Сиблабсервис,72.16,,1431
2022-04-28,Сиблабсервис,82.29,,1431
2022-04-29,Сиблабсервис,46.77,,1431
2022-04-30,Сиблабсервис,9.14,,1431
2022-05-03,Сиблабсервис,62.87,,1432
2022-05-04,Сиблабсервис,51.91,,1432
2022-05-05,Сиблабсервис,76.75,,1432
2022-05-06,Сиблабсервис,7.95,,1432
2022-05-07,Сиблабсервис,23.9,,1432
2022-05-10,Сиблабсервис,33.98,,1433
2022-05-11,Сиблабсервис,30.35,,1433
2022-05-12,Сиблабсервис,42.47,,1433
2022-05-13,Сиблабсервис,40.52,,1433
2022-05-14,Сиблабсервис,49.83,,1433
2022-05-16,Сиблабсервис,47.35,,1434
2022-05-17,Сиблабсервис,8.2,,1434
2022-05-18,Сиблабсервис,19.38,,1434
2022-05-19,Сиблабсервис,48.29,,1434
2022-05-20,Сиблабсервис,34.17,,1434
2022-05-21,Сиблабсервис,51.91,,1434
2022-05-23,Сиблабсервис,36.8,,1435
2022-05-24,Сиблабсервис,53.25,,1435
2022-05-25,Сиблабсервис,22.01,,1435
2022-05-26,Сиблабсервис,104.6,,1435
2022-05-27,Сиблабсервис,44.57,,1435
2022-05-28,Сиблабсервис,10.69,,1435
2022-05-30,Сиблабсервис,45.82,,1436
2022-05-31,Сиблабсервис,60.63,,1436
2022-10-05,Etam,1872.64,,1437
2022-10-06,Etam,1964.48,,1437
2022-10-07,Etam,2687.59,,1437
2022-10-08,Etam,4787.14,,1437
2022-10-09,Etam,3480.79,,1437
2022-10-10,Etam,3926.93,,1437
2022-10-11,Etam,1740.79,,1437
2022-10-12,Etam,1716.11,,1437
2022-10-13,Etam,1561.24,,1437
2022-10-14,Etam,1804.61,,1437
2022-10-15,Etam,4655.03,,1437
2022-10-16,Etam,3098.4,,1437
2022-11-26,Juicy Couture,190.28,,1438
2022-11-28,Juicy Couture,2586.75,,1439
2022-03-01,MIXIT,330.96,,1440
2022-03-02,MIXIT,873.56,,1440
2022-03-03,MIXIT,655.08,,1440
2022-03-04,MIXIT,638.27,,1440
2022-03-05,MIXIT,426.98,,1440
2022-03-06,MIXIT,422.74,,1440
2022-03-07,MIXIT,1131.88,,1440
2022-03-08,MIXIT,870.2,,1440
2022-03-09,MIXIT,1461.38,,1440
2022-03-11,MIXIT,1497.3,,1441
2022-03-13,MIXIT,656.04,,1442
2022-03-14,MIXIT,452.56,,1442
2022-03-15,MIXIT,522.87,,1442
2022-03-17,MIXIT,298.69,,1443
2022-03-18,MIXIT,10076.25,,1443
2022-03-20,MIXIT,502.84,,1444
2022-03-21,MIXIT,1107.5,,1444
2022-03-22,MIXIT,270.71,,1444
2022-03-23,MIXIT,94.29,,1444
2022-03-24,MIXIT,8093.39,,1444
2022-03-25,MIXIT,9601.57,,1444
2022-03-26,MIXIT,1129.64,,1444
2022-03-27,MIXIT,321.4,,1444
2022-03-29,MIXIT,259.66,,1445
2022-03-31,MIXIT,198.91,,1446
2022-04-18,#SEKTA,347.49,,1447
2022-04-19,#SEKTA,366.19,,1447
2022-04-20,#SEKTA,142.5,,1447
2022-04-21,#SEKTA,222.66,,1447
2022-04-22,#SEKTA,90.23,,1447
2022-04-23,#SEKTA,62.12,,1447
2022-04-24,#SEKTA,207.42,,1447
2022-04-25,#SEKTA,231.64,,1447
2022-04-26,#SEKTA,179.3,,1447
2022-04-27,#SEKTA,158.98,,1447
2022-04-28,#SEKTA,178.91,,1447
2022-04-29,#SEKTA,252.85,,1447
2022-04-30,#SEKTA,208.99,,1447
2022-05-01,#SEKTA,441.24,,1447
2022-05-02,#SEKTA,324.25,,1447
2022-05-03,#SEKTA,99.91,,1447
2022-05-04,#SEKTA,179.49,,1447
2022-05-05,#SEKTA,183.99,,1447
2022-05-06,#SEKTA,270.83,,1447
2022-05-07,#SEKTA,237.91,,1447
2022-05-08,#SEKTA,667.59,,1447
2022-05-09,#SEKTA,294.54,,1447
2022-05-10,#SEKTA,635.2,,1447
2022-05-11,#SEKTA,525.46,,1447
2022-05-12,#SEKTA,605.05,,1447
2022-05-13,#SEKTA,1003.41,,1447
2022-05-14,#SEKTA,822.31,,1447
2022-05-15,#SEKTA,1780.92,,1447
2022-05-16,#SEKTA,410.99,,1447
2022-05-17,#SEKTA,364.87,,1447
2022-05-18,#SEKTA,385.96,,1447
2022-11-02,#SEKTA,79.83,,1448
2022-11-03,#SEKTA,76.88,,1448
2022-11-04,#SEKTA,19.69,,1448
2022-11-05,#SEKTA,25.79,,1448
2022-11-06,#SEKTA,222.19,,1448
2022-11-07,#SEKTA,92.34,,1448
2022-11-08,#SEKTA,46.88,,1448
2022-11-09,#SEKTA,29.91,,1448
2022-11-10,#SEKTA,10.31,,1448
2022-11-11,#SEKTA,92.81,,1448
2022-11-12,#SEKTA,100.47,,1448
2022-11-13,#SEKTA,61.41,,1448
2022-11-14,#SEKTA,97.5,,1448
2022-11-15,#SEKTA,28.13,,1448
2022-11-16,#SEKTA,38.44,,1448
2022-11-17,#SEKTA,37.5,,1448
2022-11-18,#SEKTA,51.56,,1448
2022-11-19,#SEKTA,69.84,,1448
2022-11-20,#SEKTA,92.81,,1448
2022-11-21,#SEKTA,112.03,,1448
2022-11-22,#SEKTA,21.09,,1448
2022-11-23,#SEKTA,86.72,,1448
2022-11-25,#SEKTA,221.72,,1449
2022-11-26,#SEKTA,141.19,,1449
2022-11-27,#SEKTA,229.88,,1449
2022-11-28,#SEKTA,21.09,,1449
2022-11-29,#SEKTA,102.83,,1449
2022-11-30,#SEKTA,77.34,,1449
2022-12-01,#SEKTA,124.22,,1449
2022-12-02,#SEKTA,133.6,,1449
2022-12-03,#SEKTA,49.22,,1449
2022-12-04,#SEKTA,441.33,,1449
2022-12-05,#SEKTA,196.88,,1449
2022-12-06,#SEKTA,42.42,,1449
2022-12-07,#SEKTA,44.53,,1449
2022-12-09,#SEKTA,10.31,,1450
2022-12-10,#SEKTA,10.31,,1450
2022-12-11,#SEKTA,115.78,,1450
2022-12-12,#SEKTA,107.81,,1450
2022-12-14,#SEKTA,49.22,,1451
2022-12-15,#SEKTA,46.88,,1451
2022-12-16,#SEKTA,61.88,,1451
2022-12-18,#SEKTA,52.5,,1452
2022-12-19,#SEKTA,118.34,,1452
2022-12-20,#SEKTA,50.16,,1452
2022-12-21,#SEKTA,28.13,,1452
2022-12-22,#SEKTA,63.28,,1452
2022-12-23,#SEKTA,159.38,,1452
2022-12-24,#SEKTA,25.78,,1452
2022-12-25,#SEKTA,205.78,,1452
2022-12-26,#SEKTA,84.84,,1452
2022-12-29,#SEKTA,60.94,,1453
2022-12-31,#SEKTA,128.91,,1454
2022-10-17,TUI,1061.63,,1455
2022-10-18,TUI,6050.07,,1455
2022-10-19,TUI,12383.24,,1455
2022-10-20,TUI,1953.77,,1455
2022-10-21,TUI,3526.71,,1455
2022-10-22,TUI,5240.97,,1455
2022-10-24,TUI,749.51,,1456
2022-10-25,TUI,9349.55,,1456
2022-10-26,TUI,6645.46,,1456
2022-10-27,TUI,7836.33,,1456
2022-10-28,TUI,9623.66,,1456
2022-10-29,TUI,9974.76,,1456
2022-10-30,TUI,1040.81,,1456
2022-10-31,TUI,14959.86,,1456
2022-11-01,TUI,8644.91,,1456
2022-11-02,TUI,3732.31,,1456
2022-11-03,TUI,5680.44,,1456
2022-11-04,TUI,11854.99,,1456
2022-11-05,TUI,9797.84,,1456
2022-11-06,TUI,1540.17,,1456
2022-11-07,TUI,6211.24,,1456
2022-11-08,TUI,7705.94,,1456
2022-11-09,TUI,2667.13,,1456
2022-11-10,TUI,6234.08,,1456
2022-11-11,TUI,13568.31,,1456
2022-11-12,TUI,7257.27,,1456
2022-11-13,TUI,8283.05,,1456
2022-11-14,TUI,9077.6,,1456
2022-11-15,TUI,14511.33,,1456
2022-11-16,TUI,6694.35,,1456
2022-11-17,TUI,8277.95,,1456
2022-11-18,TUI,11894.1,,1456
2022-11-19,TUI,2610.38,,1456
2022-11-20,TUI,13511.15,,1456
2022-11-21,TUI,2415.58,,1456
2022-11-22,TUI,4944.46,,1456
2022-11-23,TUI,11482.62,,1456
2022-11-24,TUI,9517.08,,1456
2022-11-25,TUI,4985.37,,1456
2022-11-26,TUI,15348.78,,1456
2022-11-27,TUI,5863.24,,1456
2022-11-28,TUI,2523.06,,1456
2022-11-29,TUI,10087.32,,1456
2022-11-30,TUI,9149.39,,1456
2022-12-01,TUI,4510.73,,1456
2022-12-02,TUI,12864.8,,1456
2022-12-03,TUI,7094.44,,1456
2022-12-04,TUI,3803.8,,1456
2022-12-05,TUI,11672.08,,1456
2022-12-06,TUI,2975.19,,1456
2022-12-07,TUI,1063.46,,1456
2022-12-08,TUI,9760.1,,1456
2022-12-09,TUI,7093.35,,1456
2022-12-10,TUI,4105.3,,1456
2022-12-11,TUI,2328.1,,1456
2022-12-12,TUI,4978.79,,1456
2022-12-13,TUI,5272.43,,1456
2022-12-14,TUI,8846.41,,1456
2022-12-15,TUI,7738.76,,1456
2022-12-16,TUI,2415.12,,1456
2022-12-17,TUI,7994.7,,1456
2022-12-18,TUI,9968.49,,1456
2022-12-19,TUI,10166.6,,1456
2022-12-20,TUI,5783.71,,1456
2022-12-21,TUI,9482.21,,1456
2022-12-22,TUI,3106.82,,1456
2022-12-23,TUI,6555.26,,1456
2022-12-24,TUI,3055.34,,1456
2022-12-25,TUI,4355.6,,1456
2022-12-26,TUI,10986.02,,1456
2022-12-27,TUI,3429.85,,1456
2022-12-28,TUI,6739.62,,1456
2022-12-29,TUI,12878.41,,1456
2022-12-30,TUI,9955.68,,1456
2022-12-31,TUI,763.88,,1456
2023-01-11,TUI,6849.12,,1457
2023-01-12,TUI,14.75,,1457
2023-01-13,TUI,14666.38,,1457
2023-01-14,TUI,13411.62,,1457
2023-01-15,TUI,5637.36,,1457
2023-01-16,TUI,8052.21,,1457
2023-01-17,TUI,7702.68,,1457
2023-01-18,TUI,4195.9,,1457
2023-01-19,TUI,16089.22,,1457
2023-01-20,TUI,18435.62,,1457
2023-01-21,TUI,4142.22,,1457
2023-01-22,TUI,18265.2,,1457
2023-01-23,TUI,12451.74,,1457
2023-01-24,TUI,16323.4,,1457
2023-01-25,TUI,9014.06,,1457
2023-01-26,TUI,10740.16,,1457
2023-01-27,TUI,13036.24,,1457
2023-01-28,TUI,5513.1,,1457
2023-01-29,TUI,4767.84,,1457
2023-01-30,TUI,11236.52,,1457
2023-01-31,TUI,13622.69,,1457
2022-10-05,интернет-магазин TEZENIS,4549.17,,1458
2022-10-06,интернет-магазин TEZENIS,4470.1,,1458
2022-10-07,интернет-магазин TEZENIS,5802.11,,1458
2022-10-08,интернет-магазин TEZENIS,8126.76,,1458
2022-10-09,интернет-магазин TEZENIS,7566.46,,1458
2022-10-10,интернет-магазин TEZENIS,4543.68,,1458
2022-10-11,интернет-магазин TEZENIS,3611.25,,1458
2022-10-12,интернет-магазин TEZENIS,3707.9,,1458
2022-10-13,интернет-магазин TEZENIS,4044.79,,1458
2022-10-14,интернет-магазин TEZENIS,5089.14,,1458
2022-10-15,интернет-магазин TEZENIS,8713.22,,1458
2022-10-16,интернет-магазин TEZENIS,7953.27,,1458
2022-08-05,РИВ ГОШ,34.21,,1459
2022-08-15,РИВ ГОШ,11.95,,1460
2022-08-26,РИВ ГОШ,30.75,,1461
2022-08-30,РИВ ГОШ,10.89,,1462
2022-09-04,РИВ ГОШ,64.69,,1463
2022-09-10,РИВ ГОШ,14.51,,1464
2022-09-16,РИВ ГОШ,17.19,,1465
2022-09-19,РИВ ГОШ,45.94,,1466
2022-09-25,РИВ ГОШ,15.94,,1467
2022-10-03,РИВ ГОШ,29.53,,1468
2022-10-05,РИВ ГОШ,29.63,,1469
2022-10-06,РИВ ГОШ,117.18,,1469
2022-10-15,РИВ ГОШ,15.75,,1470
2022-10-18,РИВ ГОШ,56.06,,1471
2022-10-27,РИВ ГОШ,11.44,,1472
2022-10-30,РИВ ГОШ,111.79,,1473
2022-11-03,РИВ ГОШ,25.51,,1474
2022-11-07,РИВ ГОШ,68.44,,1475
2022-08-24,AUTODOC.RU,7.99,,1476
2022-08-25,AUTODOC.RU,2.84,,1476
2022-08-27,AUTODOC.RU,4.63,,1477
2022-09-04,AUTODOC.RU,5.88,,1478
2022-02-01,Деловые Линии,16507.63,Услуги,1479
2022-02-02,Деловые Линии,16088.96,Услуги,1479
2022-02-03,Деловые Линии,13898.01,Услуги,1479
2022-02-04,Деловые Линии,13669.24,Услуги,1479
2022-02-05,Деловые Линии,6791.25,Услуги,1479
2022-02-06,Деловые Линии,4588.9,Услуги,1479
2022-02-07,Деловые Линии,20807.2,Услуги,1479
2022-02-08,Деловые Линии,19225.11,Услуги,1479
2022-02-09,Деловые Линии,16235.16,Услуги,1479
2022-02-10,Деловые Линии,16870.46,Услуги,1479
2022-02-11,Деловые Линии,15246.75,Услуги,1479
2022-02-12,Деловые Линии,10402.48,Услуги,1479
2022-02-13,Деловые Линии,3693.79,Услуги,1479
2022-02-14,Деловые Линии,24416.17,Услуги,1479
2022-02-15,Деловые Линии,21278.29,Услуги,1479
2022-02-16,Деловые Линии,16037.38,Услуги,1479
2022-02-17,Деловые Линии,15037.14,Услуги,1479
2022-02-18,Деловые Линии,16281.3,Услуги,1479
2022-02-19,Деловые Линии,9965.18,Услуги,1479
2022-02-20,Деловые Линии,6360.24,Услуги,1479
2022-02-21,Деловые Линии,22594.32,Услуги,1479
2022-02-22,Деловые Линии,18082.88,Услуги,1479
